country,name,season,matchreporturl
eng,Premier League,2019-2020,https://fbref.com/en/matches/1357ee3b/Everton-Southampton-July-9-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/61422f26/Aston-Villa-Manchester-United-July-9-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/ae59ff28/Watford-Newcastle-United-July-11-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/1f633005/Norwich-City-West-Ham-United-July-11-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/267d7e78/Liverpool-Burnley-July-11-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/3f83499d/Sheffield-United-Chelsea-July-11-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/a24d3d6b/Brighton-and-Hove-Albion-Manchester-City-July-11-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/476e8583/Wolverhampton-Wanderers-Everton-July-12-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/b30bf2e8/Aston-Villa-Crystal-Palace-July-12-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/6630c721/North-London-Derby-Tottenham-Hotspur-Arsenal-July-12-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/d2adf574/Bournemouth-Leicester-City-July-12-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/668c9423/Manchester-United-Southampton-July-13-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/88d08b7b/Chelsea-Norwich-City-July-14-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/a7c5d31f/Burnley-Wolverhampton-Wanderers-July-15-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/eff6988f/Manchester-City-Bournemouth-July-15-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/21cbea56/Newcastle-United-Tottenham-Hotspur-July-15-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/12f95828/Arsenal-Liverpool-July-15-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/f855bc55/Everton-Aston-Villa-July-16-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/0903cee0/Leicester-City-Sheffield-United-July-16-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/793f900e/Southampton-Brighton-and-Hove-Albion-July-16-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/69a16f9d/Crystal-Palace-Manchester-United-July-16-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/249bbdaa/West-Ham-United-Watford-July-17-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/9594e0b4/Norwich-City-Burnley-July-18-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/bbd4160f/Bournemouth-Southampton-July-19-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/d4ce66f6/Tottenham-Hotspur-Leicester-City-July-19-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/9defdd38/Brighton-and-Hove-Albion-Newcastle-United-July-20-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/d2e788d0/Sheffield-United-Everton-July-20-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/70598e52/Wolverhampton-Wanderers-Crystal-Palace-July-20-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/9979847f/Watford-Manchester-City-July-21-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/ca0b21bc/Aston-Villa-Arsenal-July-21-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/bf25e016/Manchester-United-West-Ham-United-July-22-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/a80ba6fe/Liverpool-Chelsea-July-22-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/d4360fcd/Burnley-Brighton-and-Hove-Albion-July-26-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/3e5b45b7/Southampton-Sheffield-United-July-26-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/a3f59c8e/West-Ham-United-Aston-Villa-July-26-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/9cca4ba0/Chelsea-Wolverhampton-Wanderers-July-26-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/2a3b8f05/Everton-Bournemouth-July-26-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/61616d45/Crystal-Palace-Tottenham-Hotspur-July-26-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/5ecaeb4b/Arsenal-Watford-July-26-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/9099d1e5/Manchester-City-Norwich-City-July-26-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/b6b1209d/Newcastle-United-Liverpool-July-26-2020-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/3873cc78/Leicester-City-Manchester-United-July-26-2020-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/3ae83896/Manchester-United-Leicester-City-August-10-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/dce15e01/Newcastle-United-Tottenham-Hotspur-August-11-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/b3a7c703/Watford-Brighton-and-Hove-Albion-August-11-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/d82a37a7/Huddersfield-Town-Chelsea-August-11-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/352f5574/Bournemouth-Cardiff-City-August-11-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/30875601/Fulham-Crystal-Palace-August-11-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/8dc8eaeb/Wolverhampton-Wanderers-Everton-August-11-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/aadb88b9/Southampton-Burnley-August-12-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/fc2c1788/Liverpool-West-Ham-United-August-12-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/478e9dab/Arsenal-Manchester-City-August-12-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/8b9218b2/Cardiff-City-Newcastle-United-August-18-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/7b877ffd/Everton-Southampton-August-18-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/19d6b566/West-Ham-United-Bournemouth-August-18-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/8088d605/Leicester-City-Wolverhampton-Wanderers-August-18-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/aa8f0365/Tottenham-Hotspur-Fulham-August-18-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/9b69882c/North-West-London-Derby-Chelsea-Arsenal-August-18-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/64ee90d5/Manchester-City-Huddersfield-Town-August-19-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/5f6c378d/Burnley-Watford-August-19-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/620ebbfd/Brighton-and-Hove-Albion-Manchester-United-August-19-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/24e4536f/Crystal-Palace-Liverpool-August-20-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/a25a3f33/Wolverhampton-Wanderers-Manchester-City-August-25-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/4e5f55cb/Southampton-Leicester-City-August-25-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/0014076a/Arsenal-West-Ham-United-August-25-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/b9a56747/Bournemouth-Everton-August-25-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/846881a8/Huddersfield-Town-Cardiff-City-August-25-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/db5e61cc/Liverpool-Brighton-and-Hove-Albion-August-25-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/6ad36993/Watford-Crystal-Palace-August-26-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/e8521900/Newcastle-United-Chelsea-August-26-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/55af3b90/Fulham-Burnley-August-26-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/4bda33db/Manchester-United-Tottenham-Hotspur-August-27-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/265bb7a5/Leicester-City-Liverpool-September-1-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/2909fa0b/Crystal-Palace-Southampton-September-1-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/51055c21/Brighton-and-Hove-Albion-Fulham-September-1-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/95fc9c84/Chelsea-Bournemouth-September-1-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/c600b8ae/West-Ham-United-Wolverhampton-Wanderers-September-1-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/a3a1e07f/Everton-Huddersfield-Town-September-1-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/f74a4680/Manchester-City-Newcastle-United-September-1-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/c1503e09/Cardiff-City-Arsenal-September-2-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/882380f8/Watford-Tottenham-Hotspur-September-2-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/c2561ae7/Burnley-Manchester-United-September-2-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/83ca29de/Tottenham-Hotspur-Liverpool-September-15-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/2e19378a/Manchester-City-Fulham-September-15-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/ed9bdfa8/Bournemouth-Leicester-City-September-15-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/f82c343c/Chelsea-Cardiff-City-September-15-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/b53e182d/Newcastle-United-Arsenal-September-15-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/74198c9b/Huddersfield-Town-Crystal-Palace-September-15-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/b05c0b05/Watford-Manchester-United-September-15-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/50f2128e/Wolverhampton-Wanderers-Burnley-September-16-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/d7a7d583/Everton-West-Ham-United-September-16-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/7f31aba2/Southampton-Brighton-and-Hove-Albion-September-17-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/cf44aa9f/Fulham-Watford-September-22-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/7685b966/Burnley-Bournemouth-September-22-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/41dde04a/Cardiff-City-Manchester-City-September-22-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/b16f9070/Leicester-City-Huddersfield-Town-September-22-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/65050401/Liverpool-Southampton-September-22-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/939e3a15/Manchester-United-Wolverhampton-Wanderers-September-22-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/0cfd5c85/Crystal-Palace-Newcastle-United-September-22-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/6fe3c413/Brighton-and-Hove-Albion-Tottenham-Hotspur-September-22-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/c09e4868/West-Ham-United-Chelsea-September-23-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/a1fb6176/Arsenal-Everton-September-23-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/f6e0fe6b/West-Ham-United-Manchester-United-September-29-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/de08a7f1/Huddersfield-Town-Tottenham-Hotspur-September-29-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/1e6da91a/Everton-Fulham-September-29-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/d51c2069/Arsenal-Watford-September-29-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/0fe30564/Newcastle-United-Leicester-City-September-29-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/85cb9e4e/Wolverhampton-Wanderers-Southampton-September-29-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/d64da66e/Manchester-City-Brighton-and-Hove-Albion-September-29-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/83743ea9/Chelsea-Liverpool-September-29-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/a9b46822/Cardiff-City-Burnley-September-30-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/82f2e66c/Bournemouth-Crystal-Palace-October-1-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/cf0741b9/Brighton-and-Hove-Albion-West-Ham-United-October-5-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/c3a37856/Watford-Bournemouth-October-6-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/e4ee9373/Crystal-Palace-Wolverhampton-Wanderers-October-6-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/60ecfc10/Burnley-Huddersfield-Town-October-6-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/8c7db89e/Tottenham-Hotspur-Cardiff-City-October-6-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/1be8f2f0/Leicester-City-Everton-October-6-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/1c869de5/Manchester-United-Newcastle-United-October-6-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/af4e1f4f/Fulham-Arsenal-October-7-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/afea8fbd/Southampton-Chelsea-October-7-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/73e7196e/Liverpool-Manchester-City-October-7-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/aff7fdc6/Chelsea-Manchester-United-October-20-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/a30672ee/Newcastle-United-Brighton-and-Hove-Albion-October-20-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/b10be7f2/Wolverhampton-Wanderers-Watford-October-20-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/5dbd9cd7/West-Ham-United-Tottenham-Hotspur-October-20-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/507786df/Manchester-City-Burnley-October-20-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/1027bc75/Bournemouth-Southampton-October-20-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/fe1817e3/Cardiff-City-Fulham-October-20-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/356d83b4/Huddersfield-Town-Liverpool-October-20-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/2a861cc1/Everton-Crystal-Palace-October-21-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/9ba76788/Arsenal-Leicester-City-October-22-2018-Premier-League
eng,Premier League,2018-2019,https://fbref.com/en/matches/51c18906/Fulham-Bournemouth-October-27-2018-Premier-League
